event_id,company_ticker,company_name,sector_gics,impact_channel,quarter,mention_text,mention_sentiment,management_action_described,revenue_delta_pct,cogs_delta_pct,operating_income_delta_pct,capex_delta_pct,car_1_5,car_1_30,source,confidence,labeled_by,human_reviewed,notes
us_iran_war_2026,GGG,,20,logistics_operations,,,-0.3,,,,,,-0.058,-0.0654,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
opec_price_war_2014,RPM,,15,procurement_supply_chain,,,0.1,,,,,,0.0251,-0.0338,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
us_tariffs_2025,RPM,,15,procurement_supply_chain,,,-0.3,,,,,,-0.1015,-0.0223,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
us_iran_war_2026,LGN,,20,logistics_operations,,,-0.3,,,,,,-0.1311,0.138,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_pakistan_sindoor,PL,,20,logistics_operations,,,0.1,,,,,,0.1243,0.4538,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
israel_hamas_2023,PL,,20,logistics_operations,,,-0.3,,,,,,-0.1226,-0.069,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
red_sea_houthi_2023,PL,,20,logistics_operations,,,-0.3,,,,,,-0.0408,-0.0776,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
russia_invasion_2022,PL,,20,logistics_operations,,,-0.3,,,,,,-0.0527,0.0547,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,PL,,20,logistics_operations,,,0.1,,,,,,0.0696,0.4056,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
covid_lockdown_start,PAC,,20,logistics_operations,,,-0.3,,,,,,-0.4362,-0.3924,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
israel_hamas_2023,PAC,,20,logistics_operations,,,0.1,,,,,,0.0533,0.1028,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
russia_invasion_2022,PAC,,20,logistics_operations,,,-0.3,,,,,,-0.0334,0.105,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,PAC,,20,logistics_operations,,,-0.3,,,,,,-0.0936,-0.0965,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
chile_lithium_nationalization,MOD,,25,revenue_market_access,,,-0.3,,,,,,-0.0348,0.4125,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
india_demonetization_2016,MOD,,25,revenue_market_access,,,0.1,,,,,,0.2656,0.5937,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
panama_mine_closure_2023,MOD,,25,revenue_market_access,,,0.1,,,,,,0.0547,0.2711,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
india_demonetization_2016,FIVE,,25,revenue_market_access,,,0.1,,,,,,0.0884,0.0857,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
panama_mine_closure_2023,FIVE,,25,revenue_market_access,,,0.1,,,,,,0.0541,-0.0076,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
covid_lockdown_start,BLD,,20,logistics_operations,,,-0.3,,,,,,-0.3059,-0.1203,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_pakistan_sindoor,BLD,,20,logistics_operations,,,0.1,,,,,,0.0525,0.1088,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
russia_invasion_2022,BLD,,20,logistics_operations,,,0.1,,,,,,0.0364,-0.1656,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
suez_blockage_2021,BLD,,20,logistics_operations,,,0.1,,,,,,0.0827,0.1799,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,BLD,,20,logistics_operations,,,-0.3,,,,,,-0.137,-0.1064,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
covid_lockdown_start,CNH,,20,logistics_operations,,,-0.3,,,,,,-0.251,-0.1535,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_pakistan_sindoor,CNH,,20,logistics_operations,,,0.1,,,,,,0.0926,0.068,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
red_sea_houthi_2023,CNH,,20,logistics_operations,,,0.1,,,,,,0.0436,0.0453,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
suez_blockage_2021,CNH,,20,logistics_operations,,,0.1,,,,,,0.0633,0.0627,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,CNH,,20,logistics_operations,,,-0.3,,,,,,-0.0943,-0.0659,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_demonetization_2016,BBY,,25,revenue_market_access,,,0.1,,,,,,0.0498,0.2398,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
panama_mine_closure_2023,BBY,,25,revenue_market_access,,,0.1,,,,,,0.042,0.0643,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
chile_lithium_nationalization,AVY,,25,revenue_market_access,,,-0.3,,,,,,-0.0479,-0.0655,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
chile_lithium_nationalization,COKE,,30,revenue_market_access,,,0.1,,,,,,0.0346,0.2485,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
india_demonetization_2016,COKE,,30,revenue_market_access,,,0.1,,,,,,0.1651,0.2544,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
panama_mine_closure_2023,COKE,,30,revenue_market_access,,,0.1,,,,,,0.0493,0.2661,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
covid_lockdown_start,GNRC,,20,logistics_operations,,,-0.3,,,,,,-0.1327,-0.0501,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_pakistan_sindoor,GNRC,,20,logistics_operations,,,0.1,,,,,,0.1074,0.0973,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
notpetya_2017,GNRC,,20,logistics_operations,,,0.1,,,,,,0.0373,0.0813,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
russia_invasion_2022,GNRC,,20,logistics_operations,,,0.1,,,,,,0.0615,-0.0146,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
suez_blockage_2021,GNRC,,20,logistics_operations,,,0.1,,,,,,0.0467,0.0519,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,GNRC,,20,logistics_operations,,,-0.3,,,,,,-0.081,-0.0599,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
eu_energy_crisis_peak,JHX,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0447,-0.1213,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
xinjiang_boycott_2021,JHX,,15,procurement_supply_chain,,,0.1,,,,,,0.0433,0.158,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
covid_lockdown_start,ALLE,,20,logistics_operations,,,-0.3,,,,,,-0.1553,-0.1688,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
red_sea_houthi_2023,ALLE,,20,logistics_operations,,,0.1,,,,,,0.0732,0.0542,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
russia_invasion_2022,ALLE,,20,logistics_operations,,,0.1,,,,,,0.0538,-0.0255,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
suez_blockage_2021,ALLE,,20,logistics_operations,,,0.1,,,,,,0.0503,0.1421,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,ALLE,,20,logistics_operations,,,-0.3,,,,,,-0.0678,-0.0842,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
eu_energy_crisis_peak,SUN,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0409,-0.0562,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
us_tariffs_2025,SUN,,10,procurement_supply_chain,,,-0.3,,,,,,-0.105,-0.0148,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
covid_lockdown_start,DY,,20,logistics_operations,,,-0.3,,,,,,-0.2522,0.5421,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_pakistan_sindoor,DY,,20,logistics_operations,,,0.1,,,,,,0.0548,0.2764,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
suez_blockage_2021,DY,,20,logistics_operations,,,0.1,,,,,,0.0337,0.1181,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,DY,,20,logistics_operations,,,-0.3,,,,,,-0.1422,-0.0661,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
eu_energy_crisis_peak,HL,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0441,0.049,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
opec_price_war_2014,HL,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0309,0.1815,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
us_china_trade_war_start,HL,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0724,-0.2654,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
us_tariffs_2025,HL,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0605,-0.1406,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
us_tariffs_2025,VARRY,,10,procurement_supply_chain,,,-0.3,,,,,,-0.1648,-0.0705,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
covid_lockdown_start,ARMK,,20,logistics_operations,,,-0.3,,,,,,-0.5025,-0.1123,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
israel_hamas_2023,ARMK,,20,logistics_operations,,,0.1,,,,,,0.0809,0.1325,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,ARMK,,20,logistics_operations,,,-0.3,,,,,,-0.0366,0.0562,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
panama_mine_closure_2023,SCI,,25,revenue_market_access,,,0.1,,,,,,0.0658,0.1105,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
india_demonetization_2016,HRL,,30,revenue_market_access,,,-0.3,,,,,,-0.0462,-0.0711,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
covid_lockdown_start,WMS,,20,logistics_operations,,,-0.3,,,,,,-0.3836,-0.1435,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_pakistan_sindoor,WMS,,20,logistics_operations,,,0.1,,,,,,0.0941,0.0297,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
notpetya_2017,WMS,,20,logistics_operations,,,-0.3,,,,,,-0.0502,-0.0072,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
russia_invasion_2022,WMS,,20,logistics_operations,,,0.1,,,,,,0.1255,0.006,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,WMS,,20,logistics_operations,,,-0.3,,,,,,-0.1242,-0.0908,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
chile_lithium_nationalization,CLX,,30,revenue_market_access,,,0.1,,,,,,0.0273,-0.0025,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
us_chip_export_oct2022,VICR,,45,innovation_ip,,,-0.3,,,,,,-0.1771,-0.0707,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.71
covid_lockdown_start,SAIA,,20,logistics_operations,,,0.1,,,,,,0.0701,0.0653,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_pakistan_sindoor,SAIA,,20,logistics_operations,,,0.1,,,,,,0.1116,-0.0137,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
notpetya_2017,SAIA,,20,logistics_operations,,,0.1,,,,,,0.0765,0.0878,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
red_sea_houthi_2023,SAIA,,20,logistics_operations,,,0.1,,,,,,0.0892,0.0861,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
russia_invasion_2022,SAIA,,20,logistics_operations,,,0.1,,,,,,0.0596,-0.2209,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
suez_blockage_2021,SAIA,,20,logistics_operations,,,0.1,,,,,,0.1034,0.1317,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,SAIA,,20,logistics_operations,,,-0.3,,,,,,-0.0903,-0.0023,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
covid_lockdown_start,IESC,,20,logistics_operations,,,-0.3,,,,,,-0.3611,-0.1933,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_pakistan_sindoor,IESC,,20,logistics_operations,,,0.1,,,,,,0.1071,0.1304,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
israel_hamas_2023,IESC,,20,logistics_operations,,,-0.3,,,,,,-0.1147,-0.054,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
suez_blockage_2021,IESC,,20,logistics_operations,,,0.1,,,,,,0.0725,0.1007,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,IESC,,20,logistics_operations,,,-0.3,,,,,,-0.091,0.0985,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_chip_export_oct2022,CACI,,45,innovation_ip,,,-0.3,,,,,,-0.0464,0.1649,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.71
us_chip_export_oct2023,CACI,,45,innovation_ip,,,-0.3,,,,,,-0.0559,-0.0725,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.71
chile_lithium_nationalization,BWA,,25,revenue_market_access,,,-0.3,,,,,,-0.0252,-0.0208,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
india_demonetization_2016,BWA,,25,revenue_market_access,,,-0.3,,,,,,-0.0257,0.1516,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
us_chip_export_oct2022,FORM,,45,innovation_ip,,,-0.3,,,,,,-0.0869,-0.1695,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.71
us_chip_export_oct2023,FORM,,45,innovation_ip,,,-0.3,,,,,,-0.0382,0.093,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.71
eu_energy_crisis_peak,SUZ,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0659,0.0369,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
us_china_trade_war_start,SUZ,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0286,-0.0387,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
us_tariffs_2025,SUZ,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0418,0.0182,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_boycott_2021,SUZ,,15,procurement_supply_chain,,,-0.3,,,,,,-0.065,-0.0199,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
chile_lithium_nationalization,CCK,,25,revenue_market_access,,,0.1,,,,,,0.0719,0.018,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
panama_mine_closure_2023,CCK,,25,revenue_market_access,,,0.1,,,,,,0.0517,0.109,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
iran_sanctions_2018,AIZ,,40,financial_treasury,,,0.1,,,,,,0.037,0.1776,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_chip_export_oct2023,GEN,,45,innovation_ip,,,-0.3,,,,,,-0.0356,0.2375,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.71
covid_lockdown_start,TFII,,20,logistics_operations,,,-0.3,,,,,,-0.3453,-0.0143,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_pakistan_sindoor,TFII,,20,logistics_operations,,,0.1,,,,,,0.1277,0.0824,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
notpetya_2017,TFII,,20,logistics_operations,,,0.1,,,,,,0.0552,0.1479,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
red_sea_houthi_2023,TFII,,20,logistics_operations,,,0.1,,,,,,0.1143,0.1103,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
russia_invasion_2022,TFII,,20,logistics_operations,,,0.1,,,,,,0.0403,-0.1419,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,TFII,,20,logistics_operations,,,-0.3,,,,,,-0.0738,0.0492,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_chip_export_oct2022,HUBS,,45,innovation_ip,,,-0.3,,,,,,-0.0934,-0.0349,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.71
us_chip_export_oct2023,HUBS,,45,innovation_ip,,,-0.3,,,,,,-0.0752,0.0593,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.71
us_chip_export_oct2022,GDDY,,45,innovation_ip,,,-0.3,,,,,,-0.0545,-0.0248,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.71
india_demonetization_2016,ALSN,,25,revenue_market_access,,,0.1,,,,,,0.0603,0.172,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
covid_lockdown_start,SPXC,,20,logistics_operations,,,-0.3,,,,,,-0.267,-0.1004,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
red_sea_houthi_2023,SPXC,,20,logistics_operations,,,0.1,,,,,,0.0529,0.0526,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,SPXC,,20,logistics_operations,,,-0.3,,,,,,-0.0755,-0.0093,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
covid_lockdown_start,EMBJ,,20,logistics_operations,,,-0.3,,,,,,-0.422,-0.4388,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_pakistan_sindoor,EMBJ,,20,logistics_operations,,,0.1,,,,,,0.0577,0.1186,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
israel_hamas_2023,EMBJ,,20,logistics_operations,,,0.1,,,,,,0.0732,0.2681,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
notpetya_2017,EMBJ,,20,logistics_operations,,,0.1,,,,,,0.0588,0.1876,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
red_sea_houthi_2023,EMBJ,,20,logistics_operations,,,-0.3,,,,,,-0.0307,-0.0421,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
suez_blockage_2021,EMBJ,,20,logistics_operations,,,0.1,,,,,,0.0289,0.2014,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,EMBJ,,20,logistics_operations,,,-0.3,,,,,,-0.1079,-0.0382,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
chile_lithium_nationalization,GME,,25,revenue_market_access,,,-0.3,,,,,,-0.0633,0.2186,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
india_demonetization_2016,GME,,25,revenue_market_access,,,0.1,,,,,,0.0832,0.2809,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
panama_mine_closure_2023,GME,,25,revenue_market_access,,,0.1,,,,,,0.1053,0.1305,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
us_chip_export_oct2022,ZBRA,,45,innovation_ip,,,-0.3,,,,,,-0.0415,-0.0397,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.71
us_chip_export_oct2023,ZBRA,,45,innovation_ip,,,-0.3,,,,,,-0.0332,0.1109,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.71
us_chip_export_oct2022,GWRE,,45,innovation_ip,,,-0.3,,,,,,-0.1451,-0.098,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.71
eu_energy_crisis_peak,EQX,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0853,-0.08,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
us_tariffs_2025,EQX,,15,procurement_supply_chain,,,-0.3,,,,,,-0.053,-0.0848,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_boycott_2021,EQX,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0256,0.0329,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
india_demonetization_2016,GIL,,25,revenue_market_access,,,0.1,,,,,,0.0344,0.0262,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
panama_mine_closure_2023,GIL,,25,revenue_market_access,,,0.1,,,,,,0.0358,-0.1172,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
iran_sanctions_2018,HLI,,40,financial_treasury,,,0.1,,,,,,0.0587,0.1309,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,DRS,,20,logistics_operations,,,-0.3,,,,,,-0.4712,-0.0144,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_pakistan_sindoor,DRS,,20,logistics_operations,,,-0.3,,,,,,-0.0284,0.0611,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
israel_hamas_2023,DRS,,20,logistics_operations,,,0.1,,,,,,0.105,0.1418,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
notpetya_2017,DRS,,20,logistics_operations,,,0.1,,,,,,0.0276,0.0718,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
russia_invasion_2022,DRS,,20,logistics_operations,,,0.1,,,,,,0.1609,0.2569,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,DRS,,20,logistics_operations,,,0.1,,,,,,0.0926,0.0977,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
chile_lithium_nationalization,WYNN,,25,revenue_market_access,,,-0.3,,,,,,-0.0305,-0.1153,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
panama_mine_closure_2023,WYNN,,25,revenue_market_access,,,-0.3,,,,,,-0.0321,0.1055,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
panama_mine_closure_2023,DKNG,,25,revenue_market_access,,,-0.3,,,,,,-0.0486,-0.1272,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
covid_lockdown_start,AIT,,20,logistics_operations,,,-0.3,,,,,,-0.327,-0.0179,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_pakistan_sindoor,AIT,,20,logistics_operations,,,0.1,,,,,,0.0617,0.0544,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
